Dev_trial_stress,X,Delta_p,Delta_X,sigma
96.88175079526228,18.63688826259008,2.9988913627442802e-05,0.0004964469309030051,143.30137341440377
96.88224894293585,18.637384709520983,2.9988950065259237e-05,0.0004948152452435295,143.3021181800053
96.88274545333687,18.637879524766227,2.9988986383402357e-05,0.0004931889185577631,143.30286049776396
96.88324033184264,18.638372713684785,2.998902258226517e-05,0.0004915679332668788,143.30360037571927
96.88373358381284,18.63886428161805,2.9989058662238716e-05,0.0004899522718559979,143.30433782188436
96.88422521458958,18.639354233889907,2.99890946237129e-05,0.0004883419168706382,143.3050728442461
96.8847152294974,18.639842575806778,2.9989130467076592e-05,0.00048673685090250274,143.30580545076512
96.88520363384342,18.64032931265768,2.9989166192716537e-05,0.00048513705660369055,143.30653564937603
96.88569043291736,18.640814449714284,2.9989201801019482e-05,0.0004835425166902496,143.3072634479873
96.88617563199153,18.641297992230975,2.998923729236992e-05,0.00048195321392796586,143.30798885448158
96.88665923632105,18.641779945444902,2.9989272667151323e-05,0.00048036913113946866,143.30871187671556
96.8871412511437,18.642260314576042,2.9989307925746174e-05,0.0004787902512006781,143.30943252252027
96.88762168168017,18.642739104827243,2.9989343068535667e-05,0.00047721655705146304,143.31015079970095
96.88810053313397,18.643216321384294,2.9989378095899377e-05,0.00047564803168498315,143.3108667160373
96.88857781069154,18.64369196941598,2.998941300821606e-05,0.00047408465814768874,143.31158027928353
96.88905351952235,18.644166054074127,2.9989447805862606e-05,0.00047252641953932084,143.3122914971684
96.88952766477892,18.644638580493666,2.9989482489215943e-05,0.0004709732990200166,143.3130003773952
96.8900002515968,18.645109553792686,2.998951705865035e-05,0.0004694252798032039,143.31370692764216
96.89047128509478,18.64557897907249,2.9989551514539425e-05,0.00046788234515204863,143.3144111555622
96.8909407703748,18.64604686141764,2.9989585857256073e-05,0.00046634447839366544,143.31511306878312
96.89140871252208,18.646513205896035,2.998962008717085e-05,0.00046481166290845977,143.3158126749078
96.89187511660519,18.646978017558943,2.9989654204654384e-05,0.0004632838821194696,143.3165099815141
96.89233998767605,18.647441301441063,2.9989688210075124e-05,0.00046176111952078713,143.31720499615503
96.89280333077002,18.647903062560584,2.9989722103800746e-05,0.00046024335864913724,143.31789772635884
96.89326515090589,18.648363305919233,2.9989755886197246e-05,0.0004587305830909827,143.31858817962913
96.89372545308609,18.648822036502324,2.9989789557630482e-05,0.0004572227765038406,143.31927636344483
96.89418424229655,18.649279259278828,2.99898231184638e-05,0.00045571992258786054,143.31996228526037
96.89464152350692,18.649734979201416,2.9989856569060605e-05,0.0004542220050893775,143.32064595250569
96.89509730167046,18.650189201206505,2.9989889909782157e-05,0.0004527290078222279,143.32132737258635
96.89555158172423,18.650641930214327,2.998992314098837e-05,0.00045124091464288085,143.32200655288372
96.89600436858915,18.65109317112897,2.9989956263039298e-05,0.0004497577094682015,143.32268350075486
96.8964556671699,18.65154292883844,2.998998927629265e-05,0.00044827937626124026,143.32335822353272
96.89690548235515,18.6519912082147,2.99900221811057e-05,0.00044680589903833834,143.3240307285262
96.89735381901747,18.652438014113738,2.9990054977833605e-05,0.000445337261876233,143.3247010230202
96.89780068201347,18.652883351375614,2.9990087666831113e-05,0.0004438734488871887,143.32536911427576
96.89824607618384,18.6533272248245,2.9990120248451705e-05,0.00044241444425452414,143.3260350095301
96.8986900063534,18.653769639268756,2.9990152723047732e-05,0.00044096023220419056,143.32669871599668
96.89913247733112,18.65421059950096,2.9990185090970216e-05,0.0004395107970083245,143.3273602408653
96.8995734939102,18.65465011029797,2.999021735256913e-05,0.0004380661229994587,143.3280195913021
96.90001306086808,18.655088176420968,2.999024950819294e-05,0.000436626194556311,143.3286767744499
96.90045118296659,18.655524802615524,2.999028155818957e-05,0.0004351909961179956,143.3293317974279
96.90088786495193,18.655959993611642,2.999031350290569e-05,0.0004337605121591537,143.32998466733204
96.90132311155469,18.6563937541238,2.999034534268652e-05,0.00043233472721126986,143.33063539123495
96.90175692748997,18.656826088851012,2.999037707787636e-05,0.00043091362586622495,143.33128397618609
96.90218931745738,18.65725700247688,2.9990408708818236e-05,0.00042949719275853226,143.33193042921172
96.90262028614114,18.657686499669637,2.9990440235854318e-05,0.0004280854125582323,143.33257475731514
96.9030498382101,18.658114585082195,2.999047165932543e-05,0.00042667827002063063,143.3332169674766
96.90347797831774,18.658541263352216,2.99905029795714e-05,0.00042527574991169104,143.33385706665348
96.90390471110231,18.658966539102128,2.9990534196930637e-05,0.0004238778370861951,143.33449506178036
96.90433004118691,18.659390416939214,2.999056531174116e-05,0.0004224845164060298,143.335130959769
96.90475397317934,18.65981290145562,2.9990596324338876e-05,0.00042109577282545274,143.33576476750855
96.90517651167237,18.660233997228445,2.9990627235059318e-05,0.00041971159130937963,143.33639649186554
96.90559766124369,18.660653708819755,2.999065804423708e-05,0.0004183319569079913,143.33702613968396
96.90601742645597,18.661072040776663,2.9990688752204994e-05,0.00041695685468212673,143.33765371778534
96.9064358118569,18.661488997631345,2.9990719359295153e-05,0.00041558626978144275,143.33827923296883
96.90685282197921,18.661904583901126,2.9990749865838337e-05,0.00041422018736980704,143.33890269201132
96.90726846134088,18.662318804088496,2.9990780272165004e-05,0.00041285859268569425,143.3395241016674
96.90768273444493,18.662731662681182,2.9990810578603722e-05,0.00041150147099600076,143.34014346866948
96.90809564577965,18.663143164152178,2.9990840785481774e-05,0.00041014880762446637,143.340760799728
96.90850719981867,18.663553312959802,2.999087089312651e-05,0.0004088005879516743,143.34137610153127
96.90891740102084,18.663962113547754,2.9990900901863153e-05,0.00040745679738662943,143.34198938074567
96.90932625383044,18.66436957034514,2.9990930812016117e-05,0.00040611742140228557,143.3426006440158
96.90973376267719,18.664775687766543,2.9990960623909407e-05,0.00040478244551422904,143.3432098979643
96.9101399319762,18.665180470212057,2.9990990337865126e-05,0.00040345185528423144,143.34381714919218
96.91054476612811,18.66558392206734,2.9991019954204045e-05,0.00040212563631314424,143.34442240427882
96.91094826951921,18.665986047703655,2.999104947324752e-05,0.0004008037742764259,143.34502566978193
96.91135044652128,18.66638685147793,2.9991078895314247e-05,0.00039948625485664024,143.34562695223775
96.91175130149183,18.666786337732788,2.9991108220722434e-05,0.0003981730638145109,143.34622625816104
96.91215083877402,18.667184510796602,2.9991137449789104e-05,0.00039686418694628856,143.34682359404525
96.91254906269683,18.66758137498355,2.9991166582830908e-05,0.0003955596100979619,143.34741896636243
96.91294597757495,18.667976934593646,2.999119562016238e-05,0.000394259319161705,143.34801238156348
96.91334158770898,18.668371193912808,2.9991224562097993e-05,0.00039296330006521885,143.34860384607808
96.91373589738538,18.668764157212873,2.9991253408950797e-05,0.00039167153878949534,143.34919336631478
96.91412891087651,18.669155828751663,2.9991282161032316e-05,0.000390384021368817,143.3497809486612
96.9145206324408,18.66954621277303,2.9991310818653982e-05,0.0003891007338800989,143.3503665994839
96.91491106632259,18.66993531350691,2.9991339382125475e-05,0.000387821662439336,143.35095032512862
96.91530021675241,18.67032313516935,2.9991367851756113e-05,0.0003865467932016031,143.35153213192024
96.91568808794682,18.670709681962553,2.9991396227853738e-05,0.0003852761123930293,143.3521120261629
96.9160746841086,18.671094958074946,2.9991424510725096e-05,0.00038400960625750713,143.35269001414002
96.91646000942669,18.671478967681203,2.9991452700676297e-05,0.00038274726109932544,143.35326610211445
96.9168440680763,18.671861714942303,2.999148079801236e-05,0.00038148906326185283,143.3538402963284
96.91722686421893,18.672243204005564,2.999150880303655e-05,0.0003802349991381959,143.35441260300374
96.91760840200249,18.672623439004703,2.9991536716052642e-05,0.00037898505516409386,143.3549830283418
96.9179886855612,18.673002424059867,2.9991564537362338e-05,0.00037773921780370756,143.35555157852357
96.91836771901572,18.67338016327767,2.9991592267266275e-05,0.0003764974736029103,143.35611825970983
96.91874550647321,18.673756660751273,2.999161990606485e-05,0.0003752598091146808,143.35668307804104
96.91912205202736,18.674131920560388,2.9991647454056437e-05,0.00037402621094884125,143.35724603963763
96.91949735975842,18.674505946771337,2.9991674911539946e-05,0.00037279666576850445,143.35780715059983
96.91987143373322,18.674878743437105,2.9991702278811684e-05,0.000371571160265205,143.35836641700791
96.92024427800527,18.67525031459737,2.999172955616808e-05,0.0003703496811837681,143.35892384492217
96.92061589661478,18.675620664278554,2.9991756743904124e-05,0.00036913221531165163,143.35947944038304
96.9209862935887,18.675989796493866,2.9991783842313903e-05,0.000367918749478946,143.36003320941109
96.92135547294072,18.676357715243345,2.999181085169068e-05,0.0003667092705548214,143.36058515800713
96.92172343867142,18.6767244245139,2.999183777232635e-05,0.00036550376544752794,143.3611352921523
96.9220901947682,18.677089928279347,2.999186460451246e-05,0.0003643022211292646,143.36168361780815
96.92245574520544,18.677454230500476,2.9991891348539288e-05,0.0003631046245899938,143.3622301409166
96.92282009394441,18.677817335125066,2.999191800469618e-05,0.000361910962883627,143.36277486740008
96.92318324493338,18.67817924608795,2.9991944573271347e-05,0.00036072122308183907,143.36331780316158
96.92354520210772,18.678539967311032,2.999197105455248e-05,0.00035953539231670106,143.36385895408472
96.9239059693898,18.67889950270335,2.999199744882594e-05,0.00035835345777002203,143.36439832603384
96.92426555068923,18.67925785616112,2.9992023756377128e-05,0.0003571754066378219,143.364935924854
96.92462394990267,18.679615031567756,2.9992049977491072e-05,0.00035600122618006935,143.36547175637108
96.92498117091405,18.679971032793937,2.9992076112451228e-05,0.00035483090369936576,143.36600582639187
96.92533721759457,18.680325863697636,2.9992102161540576e-05,0.0003536644265196287,143.36653814070402
96.92569209380268,18.680679528124156,2.9992128125040786e-05,0.00035250178203583005,143.36706870507626
96.92604580338417,18.68103202990619,2.99921540032326e-05,0.0003513429576535998,143.3675975252584
96.92639835017226,18.681383372863845,2.999217979639652e-05,0.0003501879408425168,143.36812460698127
96.9267497379875,18.681733560804687,2.9992205504810994e-05,0.00034903671910413436,143.368649955957
96.92709997063801,18.68208259752379,2.9992231128754838e-05,0.00034788927997553287,143.36917357787894
96.9274490519193,18.682430486803767,2.9992256668504908e-05,0.00034674561105063617,143.3696954784217
96.92779698561446,18.682777232414818,2.9992282124337384e-05,0.0003456056999482371,143.37021566324137
96.92814377549425,18.683122838114766,2.9992307496528264e-05,0.00034446953433331373,143.37073413797535
96.9284894253169,18.6834673076491,2.999233278535163e-05,0.0003433371019170295,143.37125090824264
96.92883393882843,18.683810644751016,2.9992357991081525e-05,0.000342208390431864,143.37176597964373
96.92917731976249,18.68415285314145,2.9992383113990358e-05,0.000341083387684904,143.37227935776076
96.9295195718405,18.684493936529133,2.9992408154350006e-05,0.00033996208148678875,143.37279104815755
96.9298606987717,18.68483389861062,2.999243311243172e-05,0.0003388444597085538,143.37330105637966
96.93020070425311,18.68517274307033,2.999245798850559e-05,0.0003377305102567618,143.37380938795437
96.93053959196958,18.685510473580585,2.9992482782840188e-05,0.0003366202210663971,143.37431604839094
96.93087736559396,18.68584709380165,2.9992507495704576e-05,0.0003355135801399456,143.37482104318045
96.93121402878697,18.68618260738179,2.9992532127365863e-05,0.00033441057549765674,143.37532437779598
96.93154958519732,18.68651701795729,2.9992556678090513e-05,0.00033331119518820174,143.37582605769268
96.93188403846179,18.686850329152477,2.99925811481445e-05,0.00033221542733130605,143.37632608830774
96.93221739220516,18.68718254457981,2.9992605537792218e-05,0.00033112326005735326,143.37682447506054
96.93254965004036,18.687513667839866,2.9992629847297832e-05,0.0003300346815535704,143.37732122335265
96.93288081556844,18.68784370252142,2.9992654076924546e-05,0.0003289496800356062,143.37781633856792
96.93321089237861,18.688172652201455,2.999267822693431e-05,0.0003278682437688474,143.37830982607255
96.93353988404837,18.688500520445224,2.999270229758895e-05,0.0003267903610364442,143.37880169121505
96.93386779414337,18.68882731080626,2.9992726289148364e-05,0.0003257160201819431,143.37929193932644
96.93419462621762,18.689153026826443,2.999275020187264e-05,0.00032464520957375953,143.37978057572022
96.93452038381348,18.689477672036016,2.9992774036020256e-05,0.00032357791763004684,143.38026760569244
96.93484507046162,18.689801249953646,2.999279779184955e-05,0.00032251413279027474,143.38075303452177
96.93516868968118,18.690123764086437,2.999282146961747e-05,0.00032145384355075635,143.38123686746954
96.93549124497969,18.690445217929987,2.9992845069579886e-05,0.0003203970384220156,143.38171910977985
96.93581273985323,18.69076561496841,2.9992868591992904e-05,0.00031934370598207806,143.38219976667952
96.93613317778635,18.69108495867439,2.9992892037110533e-05,0.0003182938348267328,143.38267884337827
96.93645256225219,18.691403252509218,2.9992915405187e-05,0.0003172474135801906,143.38315634506867
96.93677089671245,18.6917204999228,2.999293869647483e-05,0.0003162044309270584,143.38363227692625
96.9370881846175,18.692036704353725,2.999296191122631e-05,0.0003151648755803649,143.38410664410958
96.93740442940639,18.692351869229306,2.9992985049692575e-05,0.00031412873628156035,143.3845794517603
96.93771963450686,18.692665997965587,2.9993008112124283e-05,0.0003130960018289386,143.3850507050031
96.9380338033354,18.692979093967416,2.9993031098770896e-05,0.0003120666610243461,143.38552040894592
96.93834693929728,18.69329116062844,2.999305400988122e-05,0.00031104070274423634,143.38598856867992
96.93865904578661,18.693602201331185,2.999307684570321e-05,0.0003100181158686155,143.3864551892795
96.93897012618633,18.693912219447054,2.999309960648437e-05,0.0003089988893414386,143.38692027580245
96.9392801838683,18.694221218336395,2.9993122292470854e-05,0.00030798301212442425,143.3873838332899
96.93958922219326,18.69452920134852,2.999314490390781e-05,0.0003069704732183709,143.3878458667665
96.939897244511,18.694836171821738,2.9993167441040632e-05,0.000305961261673815,143.38830638124034
96.94020425416022,18.69514213308341,2.999318990411291e-05,0.0003049553665519511,143.3887653817031
96.94051025446873,18.695447088449964,2.99932122933678e-05,0.00030395277697792267,143.3892228731301
96.94081524875341,18.69575104122694,2.9993234609048025e-05,0.00030295348209108397,143.38967886048027
96.94111924032018,18.696053994709033,2.9993256851394753e-05,0.00030195747107342186,143.39013334869625
96.94142223246416,18.696355952180106,2.9993279020648836e-05,0.00030096473315310845,143.39058634270452
96.94172422846968,18.69665691691326,2.9993301117050455e-05,0.00029997525756897403,143.3910378474153
96.9420252316102,18.696956892170828,2.9993323140838387e-05,0.0002989890336237977,143.3914878677228
96.94232524514852,18.697255881204452,2.9993345092251306e-05,0.0002980060506345694,143.39193640850505
96.9426242723367,18.697553887255086,2.9993366971526896e-05,0.000297026297957359,143.39238347462413
96.94292231641609,18.697850913553044,2.9993388778902025e-05,0.00029604976498731617,143.39282907092613
96.94321938061742,18.69814696331803,2.999341051461267e-05,0.0002950764411586704,143.39327320224123
96.94351546816083,18.69844203975919,2.9993432178894054e-05,0.00029410631593052017,143.39371587338377
96.94381058225585,18.69873614607512,2.999345377198071e-05,0.0002931393788045966,143.39415708915226
96.9441047261015,18.699029285453925,2.9993475294106534e-05,0.0002921756193039471,143.39459685432948
96.94439790288632,18.69932146107323,2.999349674550473e-05,0.00029121502700135693,143.39503517368246
96.9446901157883,18.69961267610023,2.9993518126407015e-05,0.0002902575914980332,143.39547205196263
96.94498136797509,18.699902933691728,2.9993539437045297e-05,0.0002893033024236047,143.39590749390575
96.94527166260383,18.700192236994152,2.9993560677649774e-05,0.00028835214945743814,143.39634150423214
96.94556100282142,18.70048058914361,2.9993581848450916e-05,0.00028740412228955847,143.39677408764655
96.94584939176437,18.7007679932659,2.9993602949677873e-05,0.000286459210666834,143.39720524883825
96.94613683255884,18.701054452476566,2.9993623981558767e-05,0.0002855174043538966,143.3976349924812
96.94642332832079,18.70133996988092,2.999364494432168e-05,0.00028457869315445805,143.39806332323388
96.94670888215592,18.701624548574074,2.9993665838193174e-05,0.0002836430669006518,143.39849024573965
96.94699349715977,18.701908191640975,2.999368666339967e-05,0.0002827105154707965,143.3989157646265
96.94727717641767,18.702190902156445,2.9993707420166827e-05,0.00028178102876808,143.39933988450724
96.94755992300483,18.702472683185213,2.9993728108719048e-05,0.0002808545967241116,143.39976260997958
96.94784173998639,18.702753537781938,2.9993748729280563e-05,0.0002799312093095807,143.40018394562605
96.94812263041737,18.703033468991247,2.999376928207447e-05,0.0002790108565342564,143.40060389601422
96.9484025973428,18.70331247984778,2.9993789767323224e-05,0.00027809352842211865,143.40102246569663
96.94868164379776,18.703590573376204,2.9993810185248865e-05,0.0002771792150468855,143.40143965921084
96.94895977280723,18.70386775259125,2.9993830536072098e-05,0.00027626790651069655,143.40185548107956
96.94923698738637,18.70414402049776,2.99938508200137e-05,0.00027535959294056056,143.40226993581064
96.94951329054042,18.7044193800907,2.9993871037293307e-05,0.00027445426450611876,143.40268302789707
96.9497886852647,18.704693834355208,2.9993891188129497e-05,0.0002735519113983287,143.40309476181713
96.95006317454475,18.704967386266606,2.9993911272740565e-05,0.00027265252386143857,143.40350514203442
96.95033676135628,18.705240038790468,2.9993931291344154e-05,0.0002717560921468021,143.40391417299782
96.9506094486652,18.705511794882614,2.9993951244156448e-05,0.0002708626065448527,143.40432185914167
96.95088123942779,18.70578265748916,2.9993971131394263e-05,0.0002699720573886566,143.40472820488569
96.95115213659045,18.706052629546548,2.9993990953272302e-05,0.00026908443503259605,143.40513321463513
96.95142214309008,18.70632171398158,2.9994010710005614e-05,0.00026819972986302787,143.40553689278073
96.95169126185382,18.706589913711444,2.9994030401808086e-05,0.000267317932301836,143.40593924369887
96.95195949579924,18.706857231643745,2.999405002889273e-05,0.000266439032799326,143.4063402717515
96.95222684783434,18.707123670676545,2.9994069591472485e-05,0.00026556302184133074,143.40673998128625
96.9524933208575,18.707389233698386,2.9994089089758507e-05,0.00026468988994210463,143.4071383766365
96.95275891775768,18.707653923588328,2.9994108523962465e-05,0.0002638196276443239,143.40753546212144
96.95302364141429,18.707917743215972,2.999412789429473e-05,0.0002629522255261918,143.40793124204598
96.95328749469732,18.7081806954415,2.9994147200964814e-05,0.0002620876741907807,143.40832572070093
96.95355048046729,18.70844278311569,2.9994166444181955e-05,0.0002612259642802428,143.40871890236306
96.95381260157538,18.70870400907997,2.9994185624154713e-05,0.00026036708646515194,143.40911079129503
96.95407386086336,18.708964376166435,2.999420474109072e-05,0.0002595110314373983,143.40950139174552
96.95433426116368,18.709223887197872,2.999422379519655e-05,0.0002586577899350573,143.40989070794927
96.95459380529951,18.709482544987807,2.9994242786679176e-05,0.00025780735271752064,143.41027874412708
96.95485249608473,18.709740352340525,2.9994261715743628e-05,0.0002569597105690491,143.41066550448596
96.95511033632397,18.709997312051094,2.999428058259532e-05,0.0002561148543094305,143.41105099321902
96.95536732881268,18.710253426905403,2.9994299387438544e-05,0.0002552727747975325,143.41143521450564
96.9556234763371,18.7105086996802,2.9994318130476553e-05,0.00025443346290643376,143.41181817251152
96.95587878167434,18.710763133143107,2.9994336811913166e-05,0.00025359690955539804,143.41219987138857
96.95613324759238,18.711016730052663,2.9994355431949844e-05,0.00025276310567790006,143.41258031527514
96.95638687685009,18.71126949315834,2.9994373990788643e-05,0.00025193204224294163,143.41295950829598
96.95663967219733,18.711521425200583,2.9994392488630576e-05,0.00025110371025505174,143.41333745456228
96.95689163637485,18.71177252891084,2.9994410925675632e-05,0.0002502781007400756,143.41371415817173
96.95714277211448,18.71202280701158,2.9994429302123772e-05,0.00024945520476293837,143.41408962320858
96.95739308213905,18.71227226221634,2.9994447618174024e-05,0.00024863501340632865,143.41446385374365
96.95764256916243,18.712520897229748,2.9994465874024587e-05,0.00024781751778490957,143.4148368538344
96.9578912358896,18.712768714747533,2.9994484069873545e-05,0.00024700270905242405,143.41520862752492
96.95813908501661,18.713015717456585,2.9994502205917227e-05,0.0002461905783732732,143.4155791788461
96.95838611923072,18.71326190803496,2.99945202823526e-05,0.00024538111696514875,143.41594851181551
96.95863234121035,18.713507289151924,2.999453829937555e-05,0.0002445743160599534,143.4163166304376
96.95887775362506,18.713751863467984,2.999455625718088e-05,0.00024377016690735331,143.41668353870358
96.95912235913572,18.71399563363489,2.999457415596308e-05,0.0002429686608032,143.41704924059167
96.95936616039444,18.714238602295694,2.9994591995916255e-05,0.00024216978907531939,143.4174137400669
96.95960916004461,18.71448077208477,2.999460977723363e-05,0.0002413735430621955,143.41777704108134
96.95985136072089,18.71472214562783,2.9994627500107307e-05,0.00024057991414139224,143.4181391475741
96.9600927650494,18.714962725541973,2.9994645164729892e-05,0.00023978889371889522,143.4185000634713
96.96033337564754,18.715202514435692,2.999466277129242e-05,0.00023900047322555906,143.4188597926862
96.96057319512413,18.715441514908917,2.9994680319985505e-05,0.0002382146441277655,143.41921833911917
96.96081222607944,18.715679729553045,2.999469781099923e-05,0.0002374313979025544,143.4195757066578
96.96105047110521,18.715917160950948,2.9994715244523115e-05,0.0002366507260802564,143.41993189917693
96.96128793278461,18.716153811677028,2.9994732620745704e-05,0.00023587262019475475,143.42028692053867
96.96152461369245,18.716389684297223,2.99947499398559e-05,0.00023509707182256534,143.42064077459239
96.96176051639492,18.716624781369045,2.9994767202040593e-05,0.00023432407256507304,143.42099346517483
96.96199564344988,18.71685910544161,2.999478440748695e-05,0.00023355361403787356,143.4213449961102
96.96222999740681,18.71709265905565,2.9994801556381722e-05,0.00023278568790985332,143.42169537121006
96.96246358080671,18.717325444743558,2.9994818648910113e-05,0.0002320202858641096,143.4220445942735
96.96269639618234,18.717557465029422,2.9994835685257463e-05,0.00023125739959795055,143.42239266908715
96.9629284460581,18.71778872242902,2.9994852665608524e-05,0.00023049702085486956,143.4227395994251
96.96315973295007,18.718019219449875,2.999486959014668e-05,0.00022973914139967633,143.42308538904922
96.96339025936615,18.718248958591275,2.9994886459055996e-05,0.00022898375301849683,143.42343004170883
96.96362002780589,18.718477942344293,2.9994903272518466e-05,0.00022823084752943146,143.42377356114108
96.96384904076072,18.718706173191823,2.9994920030716855e-05,0.00022748041678255504,143.42411595107075
96.96407730071383,18.718933653608605,2.9994936733832332e-05,0.00022673245264570596,143.42445721521045
96.9643048101403,18.71916038606125,2.9994953382045874e-05,0.00022598694701869704,143.42479735726056
96.96453157150704,18.71938637300827,2.999496997553774e-05,0.00022524389182265736,143.4251363809093
96.96475758727286,18.719611616900092,2.99949865144876e-05,0.00022450327900713773,143.42547428983283
96.96498285988855,18.7198361201791,2.9995002999075028e-05,0.0002237651005536634,143.42581108769517
96.96520739179678,18.720059885279653,2.9995019429478473e-05,0.00022302934846152311,143.4261467781483
96.96543118543221,18.720282914628115,2.999503580587548e-05,0.00022229601476908556,143.42648136483228
96.96565424322152,18.720505210642884,2.9995052128443638e-05,0.0002215650915253775,143.42681485137518
96.96587656758345,18.72072677573441,2.999506839736046e-05,0.0002208365708149529,143.42714724139307
96.96609816092871,18.720947612305224,2.9995084612800914e-05,0.00022011044474723462,143.42747853849028
96.96631902566018,18.72116772274997,2.9995100774941726e-05,0.0002193867054529619,143.4278087462592
96.96653916417279,18.721387109455424,2.9995116883957326e-05,0.00021866534508774293,143.42813786828046
96.96675857885364,18.721605774800512,2.9995132940022807e-05,0.00021794635584626576,143.42846590812292
96.96697727208195,18.72182372115636,2.9995148943311657e-05,0.00021722972993742928,143.4287928693437
96.96719524622914,18.722040950886296,2.999516489399741e-05,0.0002165154595914487,143.42911875548828
96.96741250365885,18.722257466345887,2.9995180792252808e-05,0.00021580353708117173,143.42944357009043
96.96762904672696,18.72247326988297,2.999519663824998e-05,0.00021509395468299886,143.42976731667238
96.96784487778159,18.72268836383765,2.999521243216093e-05,0.00021438670471951582,143.43008999874473
96.96805999916316,18.72290275054237,2.9995228174156456e-05,0.00021368177952041378,143.4304116198066
96.9682744132044,18.72311643232189,2.9995243864407095e-05,0.00021297917145801648,143.43073218334555
96.96848812223037,18.72332941149335,2.999525950308287e-05,0.00021227887291530578,143.43105169283777
96.96870112855851,18.723541690366265,2.9995275090353142e-05,0.00021158087630013256,143.43137015174796
96.96891343449863,18.723753271242565,2.9995290626387126e-05,0.00021088517405942753,143.43168756352947
96.96912504235297,18.723964156416624,2.999530611135282e-05,0.00021019175865077955,143.43200393162428
96.96933595441618,18.724174348175275,2.9995321545418075e-05,0.00020950062256730462,143.4323192594631
96.9695461729754,18.724383848797842,2.999533692874989e-05,0.0002088117583163296,143.43263355046534
96.96975570031023,18.72459266055616,2.9995352261515388e-05,0.00020812515843715573,143.4329468080392
96.96996453869279,18.724800785714596,2.9995367543880012e-05,0.0002074408154904006,143.43325903558167
96.97017269038778,18.725008226530086,2.999538277601014e-05,0.00020675872206155077,143.43357023647857
96.97038015765239,18.725214985252148,2.9995397958070014e-05,0.00020607887076096176,143.43388041410464
96.97058694273642,18.72542106412291,2.9995413090224685e-05,0.0002054012542167527,143.43418957182348
96.97079304788232,18.725626465377125,2.9995428172638058e-05,0.000204725865103228,143.43449771298768
96.97099847532512,18.72583119124223,2.999544320547336e-05,0.00020405269608758658,143.43480484093877
96.9712032272925,18.726035243938316,2.9995458188893446e-05,0.00020338173988321273,143.43511095900735
96.97140730600489,18.7262386256782,2.999547312306059e-05,0.00020271298922480696,143.43541607051304
96.97161071367536,18.726441338667424,2.999548800813676e-05,0.00020204643685772794,143.43572017876463
96.97181345250975,18.726643385104282,2.9995502844283207e-05,0.00020138207556286147,143.43602328705992
96.97201552470662,18.726844767179845,2.9995517631660442e-05,0.00020071989814596236,143.436325398686
96.97221693245733,18.72704548707799,2.9995532370429038e-05,0.00020005989742699626,143.43662651691906
96.97241767794604,18.727245546975418,2.9995547060748457e-05,0.00019940206625790324,143.4369266450246
96.97261776334975,18.727444949041676,2.9995561702778118e-05,0.0001987463975154924,143.43722578625736
96.97281719083824,18.72764369543919,2.999557629667634e-05,0.00019809288409078363,143.43752394386135
96.97301596257424,18.727841788323282,2.9995590842601312e-05,0.00019744151889611317,143.43782112107002
96.97321408071335,18.728039229842178,2.9995605340710924e-05,0.00019679229488644978,143.4381173211061
96.97341154740405,18.728236022137065,2.999561979116192e-05,0.00019614520502031496,143.43841254718177
96.97360836478785,18.728432167342085,2.9995634194111072e-05,0.00019550024229531004,143.43870680249867
96.97380453499912,18.72862766758438,2.9995648549714343e-05,0.00019485739970903637,143.43900009024793
96.97400006016528,18.72882252498409,2.999566285812728e-05,0.00019421667030528056,143.43929241361013
96.97419494240675,18.729016741654394,2.999567711950502e-05,0.00019357804714204008,143.4395837757555
96.97438918383699,18.729210319701536,2.999569133400197e-05,0.00019294152329507597,143.43987417984374
96.9745827865625,18.72940326122483,2.9995705501772077e-05,0.00019230709186501826,143.44016362902428
96.97477575268286,18.729595568316697,2.9995719622969128e-05,0.00019167474598447143,143.44045212643616
96.97496808429077,18.72978724306268,2.9995733697745994e-05,0.00019104447879669806,143.44073967520808
96.97515978347205,18.729978287541478,2.99957477262553e-05,0.0001904162834804879,143.44102627845845
96.97535085230564,18.73016870382496,2.999576170864871e-05,0.00018979015321818338,143.44131193929553
96.97554129286368,18.730358493978176,2.9995775645078104e-05,0.00018916608123120682,143.44159666081725
96.9757311072115,18.730547660059408,2.999578953569423e-05,0.00018854406075519137,143.44188044611144
96.97592029740763,18.730736204120163,2.9995803380647604e-05,0.00018792408505063918,143.4421632982558
96.97610886550386,18.730924128205213,2.9995817180088588e-05,0.00018730614739936868,143.4424452203178
96.9762968135452,18.731111434352613,2.9995830934166444e-05,0.0001866902411045146,143.44272621535498
96.97648414356999,18.731298124593717,2.999584464303026e-05,0.00018607635949052792,143.44300628641474
96.97667085760983,18.731484200953208,2.9995858306828653e-05,0.00018546449591383407,143.4432854365345
96.97685695768966,18.73166966544912,2.999587192570953e-05,0.00018485464373441118,143.44356366874166
96.97704244582778,18.731854520092856,2.9995885499820475e-05,0.00018424679635131724,143.44384098605374
96.97722732403582,18.732038766889207,2.9995899029308633e-05,0.00018364094717071566,143.44411739147833
96.97741159431888,18.732222407836378,2.9995912514320867e-05,0.00018303708963074428,143.44439288801308
96.9775952586754,18.73240544492601,2.99959259550029e-05,0.0001824352171873045,143.44466747864587
96.97777831909724,18.732587880143196,2.9995939351500508e-05,0.00018183532331761398,143.44494116635474
